,Unnamed: 0,date,open_apple,high_apple,low_apple,apple_price,apple_adj,volume_apple,divid,split coef,apple,iphone,apple_watch,airpods,wei_dyn_corr,dynamic_corr,apple_gen_trend,wei_apple_trend,weighted_apple_trend,diff_wei_trend
520,520,2020-01-29,324.45,327.85,321.38,324.34,322.7082,54149928.0,0.0,1.0,26.4,24.48,19.52,27.38,-0.105142427053752,0.6207560087875931,97.78,28.123,25.5735,1.8390000000000022
521,521,2020-01-30,320.5435,324.09,318.75,323.87,322.2406,31685808.0,0.0,1.0,25.74,25.500000000000004,19.84,27.75,-0.12226703682894001,0.6901958266335699,98.83,26.5075,25.40025,-1.6155000000000008
522,522,2020-01-31,320.93,322.68,308.29,309.51,307.9529,49897096.0,0.0,1.0,25.41,24.48,19.84,26.64,-0.194089119528233,0.743569122892293,96.37,24.37175,24.898500000000002,-2.1357500000000016
523,523,2020-02-03,304.3,313.49,302.22,308.66,307.1071,43496401.0,0.0,1.0,25.28,26.6,24.42,28.08,-0.337929142825192,0.7197702731243341,104.38,31.04075,25.689500000000002,6.6690000000000005
524,524,2020-02-04,315.31,319.64,313.6345,318.85,317.2459,34154134.0,0.0,1.0,27.52,28.35,26.07,29.88,-0.19557656200496493,0.7883475904096731,111.82,26.4365,27.754250000000003,-4.60425
525,525,2020-02-05,323.52,324.76,318.95,321.45,319.8328,29706718.0,0.0,1.0,28.16,28.7,25.74,30.24,0.4371384869057821,0.8535554119525258,112.84,28.888,28.242500000000003,2.451500000000003
526,526,2020-02-06,322.57,325.22,320.2648,325.21,323.5739,26356385.0,0.0,1.0,28.16,29.4,26.4,31.68,0.595720020149473,0.866966411495237,115.64,27.46525,28.540000000000003,-1.4227500000000006
527,527,2020-02-07,322.37,323.4,318.0,320.03,319.1861,29421012.0,0.77,1.0,28.8,29.05,27.06,31.32,0.6449642287966729,0.8747088655286279,116.23,27.7235,28.9085,0.2582500000000003
528,528,2020-02-10,314.18,321.55,313.85,321.55,320.702,27337215.0,0.0,1.0,30.36000000000001,29.4,25.6,31.82,0.667721674442,0.8737730852623979,117.18,28.6265,29.920500000000004,0.9029999999999987
529,529,2020-02-11,323.6,323.9,318.71,319.61,318.7672,23580780.0,0.0,1.0,28.71,29.05,23.36,32.19,0.698436364985223,0.872621479573938,113.31,27.81625,28.637749999999997,-0.8102499999999999
530,530,2020-02-12,321.47,327.22,321.47,327.2,326.3371,28432573.0,0.0,1.0,29.04000000000001,29.4,23.68,31.08,0.629325098402469,0.858227339976617,113.2,27.817,28.863000000000007,0.0007500000000000284
531,531,2020-02-13,324.19,326.22,323.35,324.87,324.0133,23686892.0,0.0,1.0,28.71,28.7,24.64,32.56,0.6493912117510361,0.859808445799648,114.61,28.331,28.691499999999998,0.5139999999999993
532,532,2020-02-14,324.73,325.98,322.85,324.95,324.0931,20028447.0,0.0,1.0,29.04000000000001,30.1,25.6,33.3,0.648853421023716,0.866575907536141,118.04,28.6605,29.31350000000001,0.32949999999999946
533,533,2020-02-18,315.36,319.75,314.61,319.0,318.1588,38190545.0,0.0,1.0,29.44,31.82,26.07,29.88,0.681668496572693,0.87374376881117,117.21,28.94725,29.696250000000003,0.2867500000000014
534,534,2020-02-19,320.0,324.57,320.0,323.62,322.7666,23495991.0,0.0,1.0,28.48,31.08,25.08,30.6,0.6871257964463771,0.8706008958089531,115.24,28.25175,28.904000000000003,-0.6954999999999991
535,535,2020-02-20,322.63,324.65,318.21,320.3,319.4553,25141489.0,0.0,1.0,28.16,30.34,25.74,30.6,0.6497386199956229,0.865890643422573,114.84,28.33325,28.597500000000004,0.08149999999999835
536,536,2020-02-21,318.62,320.45,310.5,313.05,312.2245,32426415.0,0.0,1.0,28.16,31.45,24.75,30.6,0.63662944871899,0.865493416174821,114.96,28.86225,28.74525,0.5289999999999999
537,537,2020-02-24,297.26,304.18,289.23,298.18,297.3937,55548828.0,0.0,1.0,30.03,30.96,22.8,28.8,0.649584840348676,0.865057860927387,112.59,28.93025,29.581500000000002,0.06800000000000139
538,538,2020-02-25,300.95,302.53,286.13,288.08,287.3203,57668364.0,0.0,1.0,29.37,30.6,24.0,31.32,0.6682920893019829,0.8545337829741829,115.29,26.8515,29.359500000000004,-2.0787499999999994
539,539,2020-02-26,286.53,297.88,286.5,292.65,291.8783,49678431.0,0.0,1.0,29.04000000000001,30.6,21.6,30.6,0.667850256918527,0.866012544207302,111.84,26.822,28.91100000000001,-0.029500000000002302
540,540,2020-02-27,281.1,286.0,272.96,273.52,272.7987,80151381.0,0.0,1.0,30.36000000000001,32.04,23.1,29.88,0.652482988419394,0.858156428916395,115.38,26.84575,30.11550000000001,0.023749999999999716
541,541,2020-02-28,257.26,278.41,256.37,273.36,272.6391,106721230.0,0.0,1.0,31.35,32.04,22.5,30.24,0.683915038040657,0.859659280704218,116.13,26.35425,30.741000000000003,-0.4914999999999985
542,542,2020-03-02,282.28,301.44,277.72,298.81,298.022,85349339.0,0.0,1.0,29.04000000000001,29.88,24.36,29.92,0.6861734780190739,0.858286679264132,113.2,21.0625,28.92300000000001,-5.29175
543,543,2020-03-03,303.67,304.0,285.8,289.32,288.557,79868852.0,0.0,1.0,31.68,31.68,23.49,27.54000000000001,0.610930165450411,0.8494686773944391,114.39,21.00375,30.755249999999997,-0.05874999999999986
544,544,2020-03-04,296.44,303.4,293.13,302.74,301.9417,54794568.0,0.0,1.0,28.71,29.88,23.49,28.9,0.706081294595216,0.865032644669458,110.98,19.5725,28.56675,-1.4312499999999986
545,545,2020-03-05,295.52,299.55,291.41,292.92,292.1475,46893219.0,0.0,1.0,28.38000000000001,29.88,22.33,28.22,0.617700423232287,0.859866645791068,108.81,19.642,28.214250000000003,0.0694999999999979
546,546,2020-03-06,282.0,290.82,281.23,289.03,288.2678,56544246.0,0.0,1.0,28.71,29.52,22.33,31.28,0.603050145304301,0.8536387095553369,111.84,20.66125,28.58625,1.0192499999999995
547,547,2020-03-09,263.75,278.09,263.0,266.17,265.4681,71686208.0,0.0,1.0,27.84,27.20000000000001,21.32,27.9,0.6378649058887099,0.8562335894712271,104.26,20.4715,27.227500000000003,-0.18975000000000009
548,548,2020-03-10,277.14,286.44,269.37,285.34,284.5875,71322520.0,0.0,1.0,27.2,27.20000000000001,20.02,25.73,0.531657522747315,0.8236262757083499,100.15,21.19075,26.55125,0.7192500000000024
549,549,2020-03-11,277.39,281.22,271.86,275.43,274.7037,64094970.0,0.0,1.0,26.24,26.520000000000003,19.5,25.11,0.386360593521759,0.763839118725337,97.37,20.7735,25.705750000000002,-0.4172500000000028
550,550,2020-03-12,255.94,270.0,248.0,248.23,247.5754,104618517.0,0.0,1.0,25.6,23.12,16.38,22.63,0.07203159844470401,0.708000219401308,87.73,20.674,24.189750000000004,-0.09949999999999903
551,551,2020-03-13,264.89,279.92,252.95,277.97,277.237,92683032.0,0.0,1.0,26.24,24.48,16.12,21.7,-0.328392582565672,0.246561075794506,88.54,20.52025,24.788500000000003,-0.15374999999999872
552,552,2020-03-16,241.95,259.08,240.0,242.21,241.5713,80605865.0,0.0,1.0,28.71,24.09,10.26,20.160000000000004,-0.3782199949087179,-0.0902877818329316,83.22,19.741,25.761000000000003,-0.7792500000000011
553,553,2020-03-17,247.51,257.61,238.4,252.86,252.1932,81013965.0,0.0,1.0,28.05,24.42,9.31,20.72,-0.21824708949370292,-0.41424231366396397,82.5,23.0085,25.368750000000002,3.267500000000002
554,554,2020-03-18,239.77,250.0,237.12,246.67,246.0195,75058406.0,0.0,1.0,30.03,25.41,9.88,20.44,-0.27006134019079203,-0.561636470216171,85.76,22.7925,26.875500000000002,-0.21600000000000108
555,555,2020-03-19,247.385,252.84,242.61,244.78,244.1345,67964255.0,0.0,1.0,30.03,26.4,10.26,21.56,0.18054573340307808,-0.547610933443253,88.25,25.16025,27.186000000000003,2.367750000000001
556,556,2020-03-20,247.18,251.83,228.0,229.24,228.6355,100423346.0,0.0,1.0,27.39,25.08,9.5,19.040000000000006,0.438475271737559,-0.475352463225796,81.01,24.21825,24.959999999999997,-0.9420000000000002
557,557,2020-03-23,228.08,228.4997,212.61,224.37,223.7783,84188208.0,0.0,1.0,29.92,26.86000000000001,11.13,23.4,-0.0188605657625497,-0.570302427625815,91.31,22.58925,27.409750000000003,-1.6290000000000013
558,558,2020-03-24,236.36,247.69,234.3,246.88,246.229,71882773.0,0.0,1.0,30.94,26.86000000000001,11.97,22.5,0.30600617946268394,-0.36899986602956397,92.27,35.1075,28.068250000000003,12.518250000000002
559,559,2020-03-25,250.75,258.25,244.3,245.52,244.8725,75900510.0,0.0,1.0,30.94,27.88000000000001,12.39,24.0,0.62942184172591,-0.10761053160280801,95.21,32.84775,28.416250000000005,-2.259750000000004
560,560,2020-03-26,246.52,258.68,246.36,258.44,257.7585,63140169.0,0.0,1.0,29.92,28.22,12.39,23.1,0.6792747915755061,0.21922197270832106,93.63,27.462,27.75375,-5.385749999999998
561,561,2020-03-27,252.75,255.87,247.05,247.74,247.0867,51054153.0,0.0,1.0,29.92,27.88000000000001,12.6,24.0,0.627025865624304,0.29133076502561306,94.4,25.6065,27.769000000000002,-1.8554999999999993
562,562,2020-03-30,250.74,255.52,249.4,254.81,254.138,41994110.0,0.0,1.0,27.2,27.3,12.18,19.71,0.6196985607187478,0.404048609371647,86.39,25.91025,25.53175,0.30375000000000085
563,563,2020-03-31,255.6,262.49,252.0,254.29,253.6194,49250501.0,0.0,1.0,27.52,28.0,12.81,18.9,0.19671527883848,-0.18037008281772696,87.23,29.32,25.866250000000004,3.409749999999999
564,564,2020-04-01,246.5,248.72,239.13,240.91,240.2747,44054638.0,0.0,1.0,24.0,23.45,12.39,21.87,0.0517900862375568,-0.34787409177759604,81.71,28.953000000000007,22.859500000000004,-0.3669999999999938
565,565,2020-04-02,240.34,245.15,236.9,244.93,244.2841,41483493.0,0.0,1.0,23.36,23.45,12.39,21.6,-0.46181810175538895,-0.5253634353176839,80.8,28.8065,22.42325,-0.14650000000000674
566,566,2020-04-03,242.8,245.7,238.9741,241.41,240.7734,32470017.0,0.0,1.0,23.68,23.45,11.76,20.790000000000006,-0.545368222712934,-0.622826887063532,79.68,28.99425,22.523250000000004,0.1877500000000012
567,567,2020-04-06,250.9,263.11,249.38,262.47,261.7778,50455071.0,0.0,1.0,24.09,22.4,14.4,21.28,-0.5645851019107622,-0.678636753552161,82.17,28.83725,22.8145,-0.15700000000000003
568,568,2020-04-07,270.8,271.7,259.0,259.43,258.7459,50721831.0,0.0,1.0,24.42,23.45,15.36,22.96,-0.5733880218348979,-0.665702669286536,86.19,28.26625,23.437000000000005,-0.5710000000000015
569,569,2020-04-08,262.74,267.37,261.23,266.07,265.3684,42223821.0,0.0,1.0,24.75,24.5,15.12,23.520000000000003,-0.547423972012546,-0.5824302382352061,87.89,27.55875,23.885500000000004,-0.7074999999999996
570,570,2020-04-09,268.7,270.07,264.7,267.99,267.2833,40529123.0,0.0,1.0,24.09,24.5,14.4,22.4,-0.518614467470842,-0.49964020234453604,85.39,27.34375,23.3185,-0.21499999999999986
571,571,2020-04-13,268.31,273.7,265.83,273.25,272.5294,32755731.0,0.0,1.0,30.03,30.53,18.200000000000006,26.97,-0.570047648119739,-0.562048541453549,105.73,26.85175,29.013250000000003,-0.4920000000000009
572,572,2020-04-14,280.0,288.25,278.05,287.05,286.293,48748672.0,0.0,1.0,30.81,31.39,20.44,26.35,0.20110281873971,0.3548020820040929,108.99,27.09175,29.81375,0.240000000000002
573,573,2020-04-15,282.4,286.33,280.63,284.43,283.6799,32788641.0,0.0,1.0,33.93,39.56,21.000000000000004,28.52,0.5616963275249289,0.6589743115138851,123.01,27.86125,33.6805,0.7694999999999972
574,574,2020-04-16,287.38,288.1975,282.3502,286.69,285.934,39281290.0,0.0,1.0,35.49,41.71,21.840000000000003,31.0,0.710574886049586,0.791170801003035,130.04,29.063,35.37350000000001,1.2017500000000005
575,575,2020-04-17,284.69,286.945,276.86,282.8,282.0542,53812478.0,0.0,1.0,37.44,43.0,22.680000000000003,28.52,0.731787071122915,0.845762772909624,131.64,28.486,36.776,-0.5769999999999982
576,576,2020-04-20,277.95,281.68,276.85,276.93,276.1997,32503750.0,0.0,1.0,30.71,31.57,21.75,25.2,0.727038780209631,0.8600445033351031,109.23,27.70025,29.796750000000003,-0.7857500000000002
577,577,2020-04-21,276.28,277.25,265.43,268.37,267.6623,45247893.0,0.0,1.0,31.08,30.34,22.62,26.7,0.558764457856704,0.7677405143517579,110.74,28.74875,29.969,1.0485000000000007
578,578,2020-04-22,273.61,277.9,272.2,276.1,275.3719,29264342.0,0.0,1.0,31.08,32.8,23.78,27.6,0.575342137391783,0.7856326842968009,115.26,28.584,30.615499999999997,-0.1647500000000015
579,579,2020-04-23,275.87,281.75,274.87,275.03,274.3047,31203582.0,0.0,1.0,31.08,31.98,22.33,24.9,0.6695470658236,0.8420991261920409,110.29,27.30425,30.140249999999998,-1.27975
580,580,2020-04-24,277.2,283.01,277.0,282.97,282.2238,31627183.0,0.0,1.0,31.08,34.85,23.49,24.0,0.673716699113044,0.8401516672735091,113.42,27.4895,30.733749999999997,0.18524999999999991
581,581,2020-04-27,281.8,284.54,279.95,283.17,282.4233,29271893.0,0.0,1.0,33.54,30.42,30.94,26.1,0.7033217233570689,0.860253916159465,121.0,26.86,32.163000000000004,-0.6295000000000002
582,582,2020-04-28,285.08,285.83,278.2,278.58,277.8454,28001187.0,0.0,1.0,33.93,30.81,30.26,27.3,0.735664820407198,0.8769840840334929,122.3,27.1885,32.533500000000004,0.3285000000000018
583,583,2020-04-29,284.73,289.67,283.89,287.73,286.9712,34320204.0,0.0,1.0,33.54,29.25,28.9,26.4,0.7274449139101109,0.8818804940223859,118.09,29.0335,31.798500000000004,1.8449999999999989
584,584,2020-04-30,289.96,294.53,288.35,293.8,293.0252,45765968.0,0.0,1.0,34.71,30.03,29.58,26.4,0.7043636469133149,0.869237776322155,120.72,27.2205,32.766,-1.8129999999999988
585,585,2020-05-01,286.25,299.0,285.85,289.07,288.3077,60154175.0,0.0,1.0,37.05,35.1,25.840000000000003,27.3,0.726500156197256,0.878031283649388,125.29,26.879,35.088,-0.3414999999999999
586,586,2020-05-04,289.17,293.69,286.3172,293.16,292.3869,33391986.0,0.0,1.0,34.58,33.54,30.4,26.7,0.744101526665663,0.882368850318183,125.22,27.166,33.4675,0.28699999999999903
587,587,2020-05-05,295.06,301.0,294.46,297.56,296.7753,36937795.0,0.0,1.0,36.1,33.54,30.78,27.3,0.704358317354278,0.88328372698647,127.72,27.979,34.529,0.8129999999999988
588,588,2020-05-06,300.46,303.24,298.87,300.63,299.8372,35583438.0,0.0,1.0,36.48,37.83,33.06,29.4,0.73019174062677,0.889086861041158,136.77,27.953000000000007,35.9625,-0.025999999999992696
589,589,2020-05-07,303.22,305.17,301.97,303.74,302.939,28803764.0,0.0,1.0,34.58,34.71,31.54,28.2,0.744730482780283,0.895248360377105,129.03,27.78725,33.8995,-0.16575000000000628
590,590,2020-05-08,305.64,310.35,304.29,310.13,310.13,33511985.0,0.82,1.0,35.34,34.71,31.92,26.7,0.703476348945604,0.8790331203629922,128.67,27.435,34.3095,-0.3522500000000015
