,date,open_dollar_eur,high_dollar_eur,low_dollar_eur,dollar_eur,Unnamed: 0.1,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply,wei_dyn_corr,wei_dollar_eur_gen_trend,diff_wei_trend,absdiiff
459,2019-09-26,0.9129,0.9166,0.9116,0.9155,998.0,34.92,13.53,44.37,2.72,83.6,18.48,23.31,86.0,68.0,15.4,17.48,9.68,67.15,80.64,15.3,40.95,0.13224367514338198,29.7035,-3.344000000000001,0.03344000000000001
460,2019-09-27,0.9155,0.9165,0.9123,0.9141,999.0,32.4,9.02,48.96,2.32,77.44,19.14,23.31,73.96,62.56,15.4,16.34,8.25,57.67,75.6,15.3,36.45,-0.14911593391204994,27.208000000000002,-2.4955,0.024954999999999998
461,2019-09-30,0.9135,0.9182,0.9131,0.9173,1002.0,33.12,5.7200000000000015,46.8,3.92,78.3,23.12,22.32,81.84,63.24,10.2,21.0,11.52,73.47,79.8,49.8,48.0,-0.348620509252806,36.762,9.554000000000002,0.09554000000000001
462,2019-10-01,0.9173,0.9188,0.9136,0.9145,1003.0,30.6,26.0,52.0,3.12,84.39,29.58,26.64,76.56,68.0,8.4,19.32,8.64,79.0,81.48,24.0,47.52,0.04984172213531501,35.219,-1.5429999999999993,0.015429999999999992
463,2019-10-02,0.9145,0.9168,0.9117,0.9122,1004.0,31.68,26.0,50.96,2.88,87.0,32.300000000000004,26.64,76.56,68.0,8.200000000000001,20.16,10.32,75.84,82.32,24.0,48.0,0.175187565165211,35.75199999999999,0.532999999999987,0.00532999999999987
464,2019-10-03,0.9122,0.9137,0.9089,0.9112,1005.0,33.84,25.48,50.96,2.6,85.26,26.520000000000003,28.44,72.16,67.32000000000001,8.4,21.0,9.12,68.73,82.32,0.0,46.56,0.284862561676668,28.87,-6.881999999999987,0.06881999999999987
465,2019-10-04,0.9111,0.9123,0.9096,0.9102,1006.0,26.28,22.36,50.44000000000001,2.72,77.42999999999998,26.180000000000003,27.36,61.6,61.2,0.0,19.11,9.12,60.83000000000001,75.6,49.8,41.76,-0.0909454566329114,39.797,10.926999999999996,0.10926999999999996
466,2019-10-07,0.9104,0.912,0.9089,0.9111,1009.0,32.76,23.25,46.06,4.0,80.75,25.6,29.88,79.21000000000002,59.85,0.0,18.9,7.92,72.38,77.89999999999998,21.73,43.7,0.308255123852193,33.7,-6.096999999999994,0.06096999999999994
467,2019-10-08,0.9112,0.9137,0.909,0.9122,1010.0,32.370000000000005,24.0,45.57,3.36,79.05,27.2,27.36,77.43,62.37,17.22,19.11,7.48,72.38,81.17999999999998,32.33,43.7,0.233351806624147,36.7935,3.093499999999999,0.030934999999999987
468,2019-10-09,0.9123,0.9126,0.9095,0.9101,1011.0,37.83,23.75,46.55,3.04,85.0,25.92,28.08,79.21000000000002,61.74,17.63,20.16,7.81,70.07000000000001,80.36,21.73,42.78,0.367169030986545,35.8205,-0.972999999999999,0.00972999999999999
469,2019-10-10,0.9101,0.9105,0.906,0.9083,1012.0,35.88,23.25,46.55,2.56,75.64999999999998,25.6,25.2,81.88,58.59,17.22,20.79,8.25,66.99,77.89999999999998,32.33,40.94000000000001,0.3796308987159339,37.3305,1.509999999999998,0.01509999999999998
470,2019-10-11,0.9082,0.9086,0.9037,0.9053,1013.0,31.98,20.0,47.53,2.28,72.25,24.32,24.12,71.2,55.44,17.63,18.06,7.92,57.75,74.61999999999998,36.57,37.26000000000001,0.4483739076605801,36.1665,-1.1640000000000017,0.011640000000000017
471,2019-10-14,0.9064,0.9076,0.9052,0.9063,1016.0,35.88,21.25,45.5,3.52,79.05,31.28,35.0,79.98,53.94,9.46,17.2,6.71,72.0,75.53,0.0,42.32,0.423212164966443,27.31900000000001,-8.847499999999991,0.08847499999999991
472,2019-10-15,0.9065,0.9094,0.905,0.906,1017.0,39.0,24.25,48.0,3.44,84.14999999999998,30.6,28.7,87.42,58.28,9.24,18.0,7.59,76.80000000000003,80.50999999999998,0.0,45.08000000000001,-0.11547258012401199,29.79,2.470999999999993,0.02470999999999993
473,2019-10-16,0.9061,0.9069,0.9017,0.9027,1018.0,38.61,23.75,48.5,3.24,83.3,29.58,24.5,81.84,57.04,14.08,17.6,8.25,76.80000000000003,79.67999999999998,18.45,41.86,-0.202606700609183,34.998000000000005,5.2080000000000055,0.05208000000000006
474,2019-10-17,0.9027,0.9034,0.8975,0.8986,1019.0,34.32,23.5,48.0,2.76,82.45,29.92,25.9,86.49000000000002,57.04,9.46,18.6,7.92,71.2,80.50999999999998,18.45,42.78,0.0282197566905851,33.525999999999996,-1.4720000000000013,0.014720000000000013
475,2019-10-18,0.8986,0.8994,0.8941,0.8949,1020.0,31.59,20.75,47.0,2.52,75.64999999999998,24.82,23.8,77.19,50.84,9.46,17.6,7.92,61.6,74.7,18.45,38.18,0.0769881225366215,31.151999999999997,-2.3740000000000023,0.023740000000000025
476,2019-10-21,0.8959999999999999,0.8974,0.8942,0.8966,1023.0,32.68,23.25,48.0,3.88,73.1,27.88000000000001,19.8,86.47999999999998,63.7,34.8,20.68,9.36,74.10000000000002,81.48,21.840000000000003,41.86,-0.0517924802457445,33.041,1.888999999999996,0.01888999999999996
477,2019-10-22,0.8966,0.8991,0.8959,0.8982,1024.0,35.72,24.5,49.5,3.2,81.6,27.20000000000001,21.6,94.0,61.75,23.2,21.78,10.14,74.88,83.16,36.40000000000001,44.62000000000001,0.0105394939325262,39.621,6.5800000000000045,0.06580000000000004
478,2019-10-23,0.8983,0.9001,0.8975,0.898,1025.0,38.0,24.5,47.0,2.92,82.45,27.20000000000001,19.5,90.24,62.40000000000001,0.0,21.34,9.62,70.2,84.0,33.6,43.24,0.419676966111894,39.425,-0.19600000000000506,0.0019600000000000507
479,2019-10-24,0.898,0.9012,0.8957,0.9004,1026.0,35.72,22.75,46.0,2.6,76.5,29.58,20.1,87.42,58.5,23.78,21.78,11.96,65.52,80.64,56.00000000000001,40.94000000000001,0.4932748964216761,44.291000000000004,4.8660000000000005,0.04866000000000001
480,2019-10-25,0.9004,0.9028,0.8987,0.9024,1027.0,28.12,20.0,48.0,2.44,73.1,23.12,19.2,74.25999999999998,55.25,0.0,22.0,7.9300000000000015,58.5,75.6,0.0,40.02,0.598247327468897,24.146,-20.145,0.20145
481,2019-10-28,0.9022,0.9025,0.9001,0.9008,1030.0,32.4,21.84,43.68,3.8,72.24,27.39,26.180000000000003,80.08,63.0,21.96,19.95,11.05,67.89,76.14,32.480000000000004,41.4,0.0962156283013374,35.424,11.278,0.11278
482,2019-10-29,0.9008,0.9027,0.8992,0.8997,1031.0,31.68,23.04,44.16,3.36,76.44,30.69,26.180000000000003,81.9,57.33,14.76,19.95,8.71,64.97,79.38000000000002,22.4,43.7,0.155692275377437,32.988,-2.436,0.02436
483,2019-10-30,0.8996,0.9022,0.8961,0.8964,1032.0,31.68,21.84,41.76,2.84,78.11999999999998,27.06,23.46,80.99000000000002,60.48,14.76,19.74,8.97,64.97,78.57000000000002,21.840000000000003,43.24,0.113803043713199,32.508,-0.4799999999999969,0.004799999999999968
484,2019-10-31,0.8964,0.8981,0.8946,0.8965,1033.0,25.92,19.68,39.84,2.48,72.24,27.39,23.46,73.71000000000002,60.48,15.12,19.95,7.67,51.83,72.09,0.0,39.1,0.0615400269873952,22.896,-9.612000000000002,0.09612000000000002
485,2019-11-01,0.8965,0.8982,0.8947,0.8955,1034.0,26.28,19.2,44.16,2.44,69.72,28.38000000000001,30.26,72.8,54.81,19.08,16.38,9.49,51.83,69.66000000000001,28.000000000000004,38.18,-0.4031405571721901,31.224,8.328,0.08327999999999999
486,2019-11-04,0.8954,0.8989,0.8945,0.8989,1037.0,35.6,24.0,46.41,3.8,72.09,26.68,28.05,88.36,63.7,47.0,18.04,9.24,75.2,80.64,18.86,47.04,-0.281431639808169,33.0675,1.8435000000000024,0.018435000000000024
487,2019-11-05,0.8989,0.9036,0.8975,0.9027,1038.0,37.2,24.0,48.45,2.96,76.14,25.23,33.0,84.6,64.35000000000001,35.25,18.04,8.04,80.0,82.32,0.0,48.0,-0.12263892739865899,28.3965,-4.671000000000003,0.04671000000000003
488,2019-11-06,0.9028,0.9035,0.901,0.9031,1039.0,36.4,25.0,45.9,2.64,76.14,24.36,32.67,86.47999999999998,64.35000000000001,0.0,18.7,9.12,77.60000000000002,82.32,18.86,46.08,-0.327462937898327,33.986999999999995,5.590499999999995,0.055904999999999955
489,2019-11-07,0.9032,0.9058,0.9013,0.9048,1040.0,38.8,24.5,44.37,2.48,76.14,29.0,30.69,86.47999999999998,65.0,0.0,19.14,7.56,68.0,80.64,37.72,46.08,-0.0997743917704508,40.1385,6.151500000000006,0.061515000000000056
490,2019-11-08,0.9048,0.9074,0.9042,0.907,1041.0,30.0,22.0,49.47,2.28,68.04,24.94,31.020000000000003,78.96,60.45,0.0,18.26,11.28,62.40000000000001,74.75999999999998,0.0,41.76,0.339505358044217,24.8775,-15.261,0.15261
491,2019-11-11,0.9071,0.9074,0.9052,0.9062,1044.0,31.59,20.16,38.5,3.28,70.55,22.95000000000001,25.52,79.67999999999998,54.81,13.0,23.0,9.15,63.84,78.02,28.67,38.72,-0.12007023898983801,33.106,8.2285,0.082285
