date,date,open_dollar_eur,high_dollar_eur,low_dollar_eur,dollar_eur,Unnamed: 0,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply
2019-05-24,2019-05-24,0.8939,0.8943,0.8915,0.8921,873.0,23.4,22.4,46.44000000000001,2.28,67.94,18.98,20.68,59.13,56.96,0.0,18.9,6.5,60.75000000000001,71.2,32.56,37.84
2019-05-27,2019-05-27,0.8918,0.8935,0.8913,0.8932,876.0,17.15,16.900000000000002,32.40000000000001,1.83,39.2,21.33,51.0,48.0,59.15,0.0,19.44,5.83,60.48,61.6,26.8,32.34
2019-05-28,2019-05-28,0.8932,0.8958,0.8928,0.8954,877.0,23.8,23.66,46.44000000000001,2.73,68.0,23.49,34.17,68.0,59.8,0.0,18.24,5.83,83.16,73.15,44.89,39.9
2019-05-29,2019-05-29,0.8954,0.8987,0.8946,0.8976,878.0,26.95,25.22,54.0,2.4,77.60000000000002,22.68,29.07,66.4,63.05,0.0,16.8,6.2700000000000005,84.0,74.69,33.5,41.16
2019-05-30,2019-05-30,0.8976,0.8993,0.897,0.898,879.0,26.95,23.92,48.6,1.98,72.0,20.790000000000006,24.99,63.2,61.1,0.0,16.56,5.28,78.11999999999998,73.92,32.830000000000005,37.8
2019-05-31,2019-05-31,0.898,0.8986,0.8943,0.8949,880.0,21.0,21.84,48.06,1.86,73.60000000000002,19.98,24.99,59.2,55.25,0.0,14.88,4.18,68.88,70.84,22.78,36.54
2019-06-03,2019-06-03,0.8948,0.8956,0.8877,0.889,883.0,22.11,25.11000000000001,51.7,3.76,84.48,18.46,34.71,71.44,62.72,0.0,19.53,9.62,80.96,77.60000000000002,17.55,40.48
2019-06-04,2019-06-04,0.889,0.8904,0.8866,0.8884,884.0,23.1,27.0,51.15000000000001,3.0,80.08,18.2,32.370000000000005,73.72,60.8,0.0,18.48,8.84,84.48,76.0,13.65,42.24
2019-06-05,2019-06-05,0.8884,0.8909999999999999,0.8844,0.8903,885.0,23.1,25.92,49.50000000000001,2.56,77.44,20.28,30.81,69.16,63.36,0.0,18.9,10.66,80.96,76.80000000000003,27.3,40.92
2019-06-06,2019-06-06,0.8904,0.8908,0.8841,0.8865,886.0,20.46,24.840000000000003,51.15000000000001,2.32,86.24,20.54,28.47,71.44,58.88,23.78,21.0,9.75,74.8,74.4,20.15,40.04
2019-06-07,2019-06-07,0.8865,0.8885,0.8809,0.8818,887.0,18.81,22.68,50.05,2.24,80.96,18.2,27.69,67.64,56.32,0.0,17.22,6.37,70.4,72.8,13.65,36.96
2019-06-10,2019-06-10,0.8834,0.8854,0.8826,0.8836,890.0,24.7,24.57,48.95,3.64,78.3,21.6,25.55,70.2,64.0,0.0,14.22,9.94,85.44,72.68,18.45,40.48
2019-06-11,2019-06-11,0.8835,0.8844,0.8816,0.8825,891.0,25.08,25.38000000000001,50.05,2.84,86.13,17.28,23.8,74.10000000000002,60.16,0.0,12.96,13.02,89.0,76.63000000000002,9.45,43.56
2019-06-12,2019-06-12,0.8825,0.8859999999999999,0.8814,0.8853,892.0,25.08,26.73,48.95,2.56,85.26,19.98,24.5,74.88,64.0,36.96,13.14,12.46,83.66,79.0,9.9,43.12
2019-06-13,2019-06-13,0.8853,0.887,0.8844,0.8864,893.0,29.26,24.57,49.50000000000001,2.36,83.52,18.9,24.15,70.98,58.88,0.0,12.6,10.500000000000002,78.32000000000002,73.47,15.75,40.92
2019-06-14,2019-06-14,0.8864,0.8924,0.8856,0.8919,894.0,38.0,22.41,52.8,2.04,69.6,18.09,24.85,69.42,55.04,0.0,12.42,10.080000000000002,68.53,71.10000000000002,18.9,35.64
2019-06-17,2019-06-17,0.8914,0.8922,0.889,0.8909,897.0,24.75,25.38000000000001,53.2,3.72,81.88,22.68,24.15,72.38,59.85,0.0,12.06,9.36,82.77,75.2,22.4,40.95
2019-06-18,2019-06-18,0.8908,0.8941,0.8892,0.893,898.0,23.76,26.46,53.76000000000001,3.0,89.0,19.98,25.55,77.0,59.22,0.0,12.42,8.52,89.0,77.60000000000002,29.4,43.65
2019-06-19,2019-06-19,0.893,0.8936,0.8885,0.8898,899.0,21.45,26.73,51.52,2.68,85.44,18.630000000000006,25.55,70.07000000000001,56.07,0.0,11.7,6.72,81.88,80.0,24.5,44.55
2019-06-20,2019-06-20,0.8898,0.8898,0.8834,0.8853,900.0,20.790000000000006,25.11000000000001,49.28,2.56,82.77,18.630000000000006,25.55,73.92,55.44,0.0,12.78,7.68,78.32000000000002,78.4,21.7,40.5
2019-06-21,2019-06-21,0.8853,0.8859999999999999,0.8786,0.8794,901.0,19.8,21.87,52.08000000000001,2.24,76.54,17.82,24.15,67.76,51.66,0.0,13.32,6.12,70.31,74.4,20.3,39.15
2019-06-24,2019-06-24,0.8789,0.8791,0.8766,0.8771,904.0,20.8,25.11000000000001,56.84,4.0,80.99,19.32,25.2,66.88,58.88,0.0,11.73,7.9499999999999975,80.99,79.38000000000002,34.4,42.3
2019-06-25,2019-06-25,0.8771,0.8812,0.8761,0.8796,905.0,20.16,24.3,55.1,3.04,88.11,21.56,25.55,71.44,58.24,19.09,10.54,7.649999999999999,86.33,80.19000000000003,16.8,45.0
2019-06-26,2019-06-26,0.8795,0.8809999999999999,0.8776,0.879,906.0,23.04,25.38000000000001,56.26,2.84,86.33,23.520000000000003,23.1,75.24,60.8,0.0,11.73,9.15,83.66,78.57000000000002,42.40000000000001,41.85
2019-06-27,2019-06-27,0.879,0.8809,0.8784,0.8794,907.0,21.76,24.57,57.99999999999999,2.44,82.77,21.000000000000004,24.5,71.44,56.32,18.86,10.88,9.75,79.21000000000002,77.76,16.8,41.4
2019-06-28,2019-06-28,0.8794,0.8807,0.8775,0.8791,908.0,18.56,22.14,52.2,2.36,73.87,19.040000000000006,23.1,65.36,55.68,0.0,10.37,14.25,68.53,72.9,26.4,36.45
2019-07-01,2019-07-01,0.8794,0.8862,0.8792,0.8855,911.0,24.08,18.92,48.76000000000001,3.68,63.19,19.98,26.73,57.4,49.56,0.0,12.96,10.34,68.25,69.75,25.5,38.8
2019-07-02,2019-07-02,0.8858,0.8866,0.8837,0.8855,912.0,26.320000000000004,19.8,49.29,2.92,65.32,18.09,25.41,62.99999999999999,47.79,0.0,12.42,8.14,65.25,72.0,49.98,37.6
2019-07-03,2019-07-03,0.8853,0.8871,0.8843,0.8857,913.0,26.04000000000001,18.26,47.7,2.48,62.48,19.71,25.08,59.49999999999999,46.61,0.0,13.86,9.46,60.0,69.75,25.5,35.2
2019-07-04,2019-07-04,0.8856,0.8868,0.885,0.8856,914.0,22.12,13.42,40.81,1.16,32.66,18.36,27.06,48.3,43.66,0.0,16.02,6.82,39.0,59.25,0.0,26.0
2019-07-05,2019-07-05,0.8857,0.8919,0.8855,0.8902,915.0,20.72,14.74,43.99,2.12,46.15,18.36,25.74,54.6,44.25,0.0,18.0,9.02,51.0,63.0,28.05,29.6
2019-07-08,2019-07-08,0.8903,0.892,0.8898,0.8913,918.0,23.49,23.4,53.36,4.0,77.42999999999998,21.06,22.32,65.25,55.68,18.7,11.1,6.7,82.56,74.26,36.0,43.65
2019-07-09,2019-07-09,0.8913,0.893,0.8909999999999999,0.8921,919.0,27.84,26.0,55.67999999999999,3.12,83.52,20.54,22.63,69.0,55.68,0.0,10.05,8.200000000000001,86.0,79.0,36.9,44.1
2019-07-10,2019-07-10,0.8921,0.8924,0.8876,0.8879,920.0,27.55,24.96,55.1,3.08,85.26,20.02,23.56,73.5,52.48,19.14,10.5,6.0,76.53999999999998,79.0,44.1,41.4
2019-07-11,2019-07-11,0.8879,0.8889,0.8859,0.8881,921.0,27.26,23.66,57.99999999999999,2.72,83.52,19.24,22.63,70.5,54.4,18.92,10.5,8.0,79.98,77.42,0.0,43.65
2019-07-12,2019-07-12,0.8881,0.8894,0.8864,0.8867,922.0,22.91,21.32,52.2,2.24,77.42999999999998,18.2,22.01,64.5,51.84,0.0,9.9,5.9,66.22,72.68,45.0,38.7
2019-07-15,2019-07-15,0.8869,0.8883,0.8859,0.8878,925.0,26.68,23.92,55.67999999999999,3.56,79.05,18.25,25.41,71.44,55.68,0.0,10.2,7.2,75.53,82.0,52.38,44.0
2019-07-16,2019-07-16,0.8878,0.8924,0.8874,0.8917,926.0,28.71,24.7,55.67999999999999,2.92,84.14999999999998,19.5,29.04000000000001,73.72,55.68,21.25,9.9,6.9,77.19,82.0,38.88,43.56
2019-07-17,2019-07-17,0.8918,0.8926,0.89,0.8905,927.0,26.1,24.44,53.94,2.6,85.0,17.25,29.04000000000001,66.88,51.84,0.0,9.75,6.6000000000000005,72.21,81.17999999999998,0.0,41.8
2019-07-18,2019-07-18,0.8902,0.892,0.8861,0.8887,928.0,26.97,23.4,56.26,2.36,75.64999999999998,16.5,23.43,76.0,54.4,0.0,9.9,10.0,70.55,79.53999999999998,26.46,40.92
2019-07-19,2019-07-19,0.8887,0.8922,0.887,0.8912,929.0,25.52,20.54,53.36,2.12,68.85,15.5,26.73,63.84,53.12000000000001,0.0,10.35,5.6000000000000005,63.91,75.44,27.540000000000006,37.84
2019-07-22,2019-07-22,0.8912,0.8921,0.8905,0.8919,932.0,26.320000000000004,23.0,55.67999999999999,3.64,70.55,17.16,23.68,71.76,57.42,0.0,9.66,5.58,72.09,72.54,18.5,42.24
2019-07-23,2019-07-23,0.8919,0.8969,0.8918,0.8964,933.0,25.76,23.5,55.67999999999999,2.84,73.03999999999998,20.02,25.28,72.54,57.42,0.0,9.38,4.5,75.33,75.66,0.0,41.36
2019-07-24,2019-07-24,0.8965,0.8982,0.8961,0.8972,934.0,28.000000000000004,23.75,55.67999999999999,2.44,78.02,18.2,25.6,76.44,60.06,27.0,9.1,7.29,68.04,73.32000000000002,21.25,41.36
2019-07-25,2019-07-25,0.8973,0.9005,0.8937,0.8969,935.0,26.04000000000001,22.25,57.42,2.2,77.19,21.32,23.68,71.76,56.76000000000001,0.0,8.540000000000001,6.029999999999999,67.23,73.32000000000002,12.75,40.92
2019-07-26,2019-07-26,0.8969,0.8996,0.8964,0.8984,936.0,23.520000000000003,20.25,52.2,2.04,70.55,18.2,25.92,67.08,56.1,0.0,8.96,6.39,59.94000000000001,70.2,0.0,38.28
2019-07-29,2019-07-29,0.8981,0.8995,0.8965,0.8969,939.0,26.04000000000001,22.5,57.95,3.52,69.7,24.08,25.92,74.69,66.24,0.0,8.96,7.68,71.28,72.68,9.5,40.04
2019-07-30,2019-07-30,0.8969,0.898,0.8957,0.8959999999999999,940.0,22.4,23.25,59.78,2.72,75.44,17.64,26.88,72.38,64.86,0.0,8.680000000000001,8.879999999999997,73.71000000000002,76.63000000000002,0.0,43.12
2019-07-31,2019-07-31,0.8959,0.9038,0.8955,0.9023,941.0,25.20000000000001,22.5,60.39,2.44,74.61999999999998,18.48,26.24,70.84,60.03,13.2,8.82,5.279999999999999,68.04,75.84,19.0,40.48
2019-08-01,2019-08-01,0.9023,0.9066,0.9009999999999999,0.9024,942.0,22.680000000000003,5.25,61.0,2.68,70.52,7.000000000000001,18.56,73.92,51.74999999999999,0.0,9.8,8.04,65.61,71.89,0.0,40.92
2019-08-02,2019-08-02,0.9024,0.903,0.8993,0.8995,943.0,21.56,4.75,56.12,2.64,65.6,8.4,19.84,70.07000000000001,55.88999999999999,0.0,9.94,12.0,60.75000000000001,68.73,6.08,34.76
2019-08-05,2019-08-05,0.9002,0.9002,0.8905,0.8906,946.0,28.2,5.0,54.87,4.0,69.72,9.52,24.15,62.64,67.34,0.0,11.55,4.92,73.8,69.42,12.6,40.04
2019-08-06,2019-08-06,0.8906,0.895,0.8885,0.8924,947.0,30.0,5.25,54.87,3.12,70.55,9.52,23.1,67.67999999999999,64.38,0.0,11.25,6.359999999999999,75.44,70.98,39.48,39.6
2019-08-07,2019-08-07,0.8924,0.8942,0.8893,0.8922,948.0,23.1,5.25,53.1,3.0,73.03999999999998,9.18,20.65,64.8,67.34,0.0,11.7,7.3199999999999985,74.61999999999998,73.32000000000002,13.02,38.72
2019-08-08,2019-08-08,0.8922,0.8946,0.8904,0.8938,949.0,25.5,5.25,51.33,2.6,73.03999999999998,9.86,23.45,69.84,66.6,0.0,11.1,6.48,70.52,69.42,12.6,39.16
2019-08-09,2019-08-09,0.8937,0.8939,0.8908,0.892,950.0,23.4,4.75,56.64,2.24,67.22999999999999,8.5,21.7,56.88,56.24,13.2,11.4,6.6,67.24,68.64,0.0,36.96
2019-08-12,2019-08-12,0.8924,0.8956,0.8903,0.8914,953.0,22.96,5.7200000000000015,57.6,3.72,76.56,20.5,18.88,66.42999999999999,51.84,0.0,11.55,5.7,77.28,75.2,32.85,41.85
2019-08-13,2019-08-13,0.8915,0.895,0.8901,0.8946,954.0,23.520000000000003,5.98,55.8,3.28,83.6,17.63,20.8,71.53999999999998,51.84,18.7,11.85,6.3000000000000025,84.0,78.4,44.53,42.3
2019-08-14,2019-08-14,0.8946,0.8981,0.8934,0.897,955.0,26.6,5.98,57.0,2.72,85.36,14.35,20.8,67.16,51.84,18.26,11.55,7.4,78.11999999999998,75.2,31.39,42.75
2019-08-15,2019-08-15,0.8971,0.9012,0.8957,0.8998,956.0,26.320000000000004,5.98,57.6,2.48,84.48,13.94,18.56,64.97,50.56,0.0,11.55,6.2,73.08,76.0,43.07,40.05
2019-08-16,2019-08-16,0.8998,0.9034,0.8994,0.9011,957.0,23.520000000000003,5.2,59.4,2.24,71.28,12.71,19.2,62.78,52.48,0.0,11.55,5.7,62.16,72.8,32.85,38.25
2019-08-19,2019-08-19,0.9011,0.9026,0.8994,0.9021,960.0,26.97,5.94,56.64,3.76,83.66,8.41,18.3,67.5,50.4,0.0,13.28,5.9,80.84,75.33,10.44,40.95
2019-08-20,2019-08-20,0.9021,0.9033,0.8999,0.9007,961.0,24.65,6.210000000000001,55.46,3.0,80.99,8.41,15.0,72.75,47.25,15.77,12.8,3.7,85.14,76.95,32.04,42.75
2019-08-21,2019-08-21,0.9008,0.9021,0.8999,0.9013,962.0,28.13,6.210000000000001,53.69,2.68,89.0,8.99,16.5,73.5,51.03,0.0,13.44,5.300000000000002,81.7,78.57000000000002,10.8,41.4
2019-08-22,2019-08-22,0.9013,0.9035,0.8997,0.9021,963.0,26.39,6.210000000000001,56.64,2.52,83.66,8.7,17.7,71.25,52.92,0.0,13.6,4.7,75.67999999999998,76.95,21.24,41.4
2019-08-23,2019-08-23,0.9021,0.9045,0.8963,0.8969,964.0,23.78,5.130000000000001,53.1,2.24,74.76,8.7,19.5,69.75,48.51,15.96,13.92,5.9,67.08,73.71000000000002,10.8,37.8
2019-08-26,2019-08-26,0.8962,0.9009999999999999,0.8961,0.9006,967.0,26.68,10.5,45.36,2.67,72.25,8.120000000000001,17.7,67.89,56.55,0.0,15.48,6.2700000000000005,69.60000000000001,76.95,51.0,40.04
2019-08-27,2019-08-27,0.9006,0.9017,0.8992,0.9013,968.0,28.71,11.0,46.98,2.1,81.6,9.24,16.2,67.89,52.65,0.0,16.38,5.39,78.4,81.0,14.79,44.0
2019-08-28,2019-08-28,0.9013,0.903,0.9006,0.902,969.0,27.55,11.0,44.82,1.89,71.39999999999998,8.680000000000001,18.9,69.35,53.95,34.44,16.56,5.17,70.4,80.19000000000003,28.56,40.04
2019-08-29,2019-08-29,0.9019,0.905,0.9015,0.904,970.0,27.84,11.0,44.82,1.7999999999999998,75.64999999999998,8.680000000000001,18.6,73.0,50.7,0.0,18.0,6.38,66.4,79.38000000000002,14.79,39.16
2019-08-30,2019-08-30,0.9038,0.9119,0.9037,0.9097,971.0,22.33,34.5,46.44000000000001,1.5,65.45,7.280000000000001,17.4,65.7,47.45,33.6,17.46,5.94,53.6,71.28,14.28,36.52
2019-09-02,2019-09-02,0.9095,0.9123,0.909,0.9116,974.0,16.82,81.0,35.19,1.7999999999999998,43.89,15.9,20.77,43.92,53.55,19.040000000000006,15.96,10.45,50.16,59.29,15.54,29.4
2019-09-03,2019-09-03,0.9116,0.9149,0.9106,0.9112,975.0,22.91,77.0,45.9,2.67,63.14,16.8,18.91,56.16,57.96,17.0,15.58,7.92,69.16,69.3,13.86,37.8
2019-09-04,2019-09-04,0.9112,0.9114,0.9056,0.9059999999999999,976.0,24.65,86.0,47.94,2.31,69.3,17.099999999999998,17.05,59.76,57.33,0.0,16.15,7.04,70.68,71.61,13.86,38.64
2019-09-05,2019-09-05,0.9059999999999999,0.9074,0.902,0.9059,977.0,24.07,93.0,47.43,2.04,69.3,18.0,18.6,62.64,57.96,17.34,16.91,9.35,68.4,71.61,42.0,38.64
2019-09-06,2019-09-06,0.9059,0.9072,0.9043,0.9062,978.0,22.04,79.0,51.0,1.86,67.76,16.2,17.98,58.32,52.29,0.0,16.72,6.2700000000000005,57.0,65.45,13.86,35.28
2019-09-09,2019-09-09,0.9068,0.9075,0.9033,0.9048,981.0,25.92,38.76000000000001,46.92,3.0,77.4,25.8,18.29,69.7,62.040000000000006,32.83,16.34,9.0,78.0,78.72,21.12,43.2
2019-09-10,2019-09-10,0.9048,0.9062,0.904,0.9048,982.0,26.56,38.76000000000001,45.9,2.34,83.42,43.0,17.98,73.8,60.06,49.0,16.34,8.1,70.98,79.53999999999998,21.12,42.75
2019-09-11,2019-09-11,0.9048,0.91,0.9041,0.9079999999999999,983.0,27.2,39.44000000000001,46.41,1.98,79.12,43.0,18.91,77.08,61.38,0.0,17.1,9.2,70.2,77.89999999999998,31.36,42.3
2019-09-12,2019-09-12,0.9079999999999999,0.9147,0.9019,0.9041,984.0,28.16,39.44000000000001,45.39,1.89,80.84,32.25,18.91,75.44,63.36,0.0,17.86,7.8000000000000025,67.86,77.89999999999998,21.12,40.05
2019-09-13,2019-09-13,0.9041,0.9043,0.8999,0.9028,985.0,24.96,34.68,47.94,1.7999999999999998,72.24,31.39,19.22,67.24,60.06,24.5,15.96,8.200000000000001,53.82,72.16,21.12,36.9
2019-09-16,2019-09-16,0.9024,0.9093,0.9016,0.9084,988.0,32.55,36.48,48.36,2.79,81.78,21.45,17.4,69.7,69.0,30.38,17.29,9.72,69.42,76.95,13.2,42.3
2019-09-17,2019-09-17,0.9082,0.9095,0.9025,0.903,989.0,31.5,36.48,47.84,2.34,83.52,20.46,17.7,73.8,67.61999999999999,30.38,18.05,10.32,68.64,77.76,19.6,43.65
2019-09-18,2019-09-18,0.903,0.9075,0.9025,0.9062,990.0,31.85,37.12,48.36,2.1,83.52,19.8,16.5,71.33999999999997,64.86,0.0,17.67,9.36,72.54,78.57000000000002,26.4,43.65
2019-09-19,2019-09-19,0.9063,0.9069,0.9028,0.9051,991.0,34.3,33.92,46.8,1.92,81.78,19.14,15.6,71.33999999999997,69.0,31.62,17.67,8.64,67.08,76.95,26.4,38.7
2019-09-20,2019-09-20,0.9051,0.909,0.9031,0.9066,992.0,31.15,28.8,48.88,1.62,74.82,19.8,17.099999999999998,72.97999999999998,58.65,31.62,16.34,8.76,57.72,71.28,19.6,38.25
2019-09-23,2019-09-23,0.9073,0.9116,0.9065,0.9092,995.0,31.68,18.86,47.43,3.72,79.2,19.14,37.0,75.67999999999998,65.28,9.8,17.1,11.0,70.31,79.8,43.65,42.3
2019-09-24,2019-09-24,0.9092,0.9101,0.9067,0.9071,996.0,34.92,16.4,46.92,3.2,84.48,21.45,29.97,80.84,66.64,10.0,17.29,9.46,72.68,82.32,14.85,44.1
2019-09-25,2019-09-25,0.9072,0.914,0.9072,0.9129999999999999,997.0,36.0,14.76,45.39,3.0,88.0,18.81,25.53,79.98,68.0,0.0,17.1,6.2700000000000005,72.68,84.0,22.5,43.2
2019-09-26,2019-09-26,0.9129,0.9166,0.9116,0.9155,998.0,34.92,13.53,44.37,2.72,83.6,18.48,23.31,86.0,68.0,15.4,17.48,9.68,67.15,80.64,15.3,40.95
2019-09-27,2019-09-27,0.9155,0.9165,0.9123,0.9141,999.0,32.4,9.02,48.96,2.32,77.44,19.14,23.31,73.96,62.56,15.4,16.34,8.25,57.67,75.6,15.3,36.45
2019-09-30,2019-09-30,0.9135,0.9182,0.9131,0.9173,1002.0,33.12,5.7200000000000015,46.8,3.92,78.3,23.12,22.32,81.84,63.24,10.2,21.0,11.52,73.47,79.8,49.8,48.0
2019-10-01,2019-10-01,0.9173,0.9188,0.9136,0.9145,1003.0,30.6,26.0,52.0,3.12,84.39,29.58,26.64,76.56,68.0,8.4,19.32,8.64,79.0,81.48,24.0,47.52
2019-10-02,2019-10-02,0.9145,0.9168,0.9117,0.9122,1004.0,31.68,26.0,50.96,2.88,87.0,32.300000000000004,26.64,76.56,68.0,8.200000000000001,20.16,10.32,75.84,82.32,24.0,48.0
2019-10-03,2019-10-03,0.9122,0.9137,0.9089,0.9112,1005.0,33.84,25.48,50.96,2.6,85.26,26.520000000000003,28.44,72.16,67.32000000000001,8.4,21.0,9.12,68.73,82.32,0.0,46.56
2019-10-04,2019-10-04,0.9111,0.9123,0.9096,0.9102,1006.0,26.28,22.36,50.44000000000001,2.72,77.42999999999998,26.180000000000003,27.36,61.6,61.2,0.0,19.11,9.12,60.83000000000001,75.6,49.8,41.76
2019-10-07,2019-10-07,0.9104,0.912,0.9089,0.9111,1009.0,32.76,23.25,46.06,4.0,80.75,25.6,29.88,79.21000000000002,59.85,0.0,18.9,7.92,72.38,77.89999999999998,21.73,43.7
2019-10-08,2019-10-08,0.9112,0.9137,0.909,0.9122,1010.0,32.370000000000005,24.0,45.57,3.36,79.05,27.2,27.36,77.43,62.37,17.22,19.11,7.48,72.38,81.17999999999998,32.33,43.7
2019-10-09,2019-10-09,0.9123,0.9126,0.9095,0.9101,1011.0,37.83,23.75,46.55,3.04,85.0,25.92,28.08,79.21000000000002,61.74,17.63,20.16,7.81,70.07000000000001,80.36,21.73,42.78
2019-10-10,2019-10-10,0.9101,0.9105,0.9059999999999999,0.9083,1012.0,35.88,23.25,46.55,2.56,75.64999999999998,25.6,25.2,81.88,58.59,17.22,20.79,8.25,66.99,77.89999999999998,32.33,40.94000000000001
2019-10-11,2019-10-11,0.9082,0.9086,0.9037,0.9053,1013.0,31.98,20.0,47.53,2.28,72.25,24.32,24.12,71.2,55.44,17.63,18.06,7.92,57.75,74.61999999999998,36.57,37.26000000000001
2019-10-14,2019-10-14,0.9064,0.9076,0.9052,0.9063,1016.0,35.88,21.25,45.5,3.52,79.05,31.28,35.0,79.98,53.94,9.46,17.2,6.71,72.0,75.53,0.0,42.32
2019-10-15,2019-10-15,0.9065,0.9094,0.905,0.9059999999999999,1017.0,39.0,24.25,48.0,3.44,84.14999999999998,30.6,28.7,87.42,58.28,9.24,18.0,7.59,76.80000000000003,80.50999999999998,0.0,45.08000000000001
2019-10-16,2019-10-16,0.9061,0.9069,0.9017,0.9027,1018.0,38.61,23.75,48.5,3.24,83.3,29.58,24.5,81.84,57.04,14.08,17.6,8.25,76.80000000000003,79.67999999999998,18.45,41.86
2019-10-17,2019-10-17,0.9027,0.9034,0.8975,0.8986,1019.0,34.32,23.5,48.0,2.76,82.45,29.92,25.9,86.49000000000002,57.04,9.46,18.6,7.92,71.2,80.50999999999998,18.45,42.78
2019-10-18,2019-10-18,0.8986,0.8994,0.8941,0.8949,1020.0,31.59,20.75,47.0,2.52,75.64999999999998,24.82,23.8,77.19,50.84,9.46,17.6,7.92,61.6,74.7,18.45,38.18
2019-10-21,2019-10-21,0.8959999999999999,0.8974,0.8942,0.8966,1023.0,32.68,23.25,48.0,3.88,73.1,27.88000000000001,19.8,86.47999999999998,63.7,34.8,20.68,9.36,74.10000000000002,81.48,21.840000000000003,41.86
2019-10-22,2019-10-22,0.8966,0.8991,0.8959,0.8982,1024.0,35.72,24.5,49.5,3.2,81.6,27.20000000000001,21.6,94.0,61.75,23.2,21.78,10.14,74.88,83.16,36.40000000000001,44.62000000000001
2019-10-23,2019-10-23,0.8983,0.9001,0.8975,0.898,1025.0,38.0,24.5,47.0,2.92,82.45,27.20000000000001,19.5,90.24,62.40000000000001,0.0,21.34,9.62,70.2,84.0,33.6,43.24
2019-10-24,2019-10-24,0.898,0.9012,0.8957,0.9004,1026.0,35.72,22.75,46.0,2.6,76.5,29.58,20.1,87.42,58.5,23.78,21.78,11.96,65.52,80.64,56.00000000000001,40.94000000000001
2019-10-25,2019-10-25,0.9004,0.9028,0.8987,0.9024,1027.0,28.12,20.0,48.0,2.44,73.1,23.12,19.2,74.25999999999998,55.25,0.0,22.0,7.9300000000000015,58.5,75.6,0.0,40.02
2019-10-28,2019-10-28,0.9022,0.9025,0.9001,0.9008,1030.0,32.4,21.84,43.68,3.8,72.24,27.39,26.180000000000003,80.08,63.0,21.96,19.95,11.05,67.89,76.14,32.480000000000004,41.4
2019-10-29,2019-10-29,0.9008,0.9027,0.8992,0.8997,1031.0,31.68,23.04,44.16,3.36,76.44,30.69,26.180000000000003,81.9,57.33,14.76,19.95,8.71,64.97,79.38000000000002,22.4,43.7
2019-10-30,2019-10-30,0.8996,0.9022,0.8961,0.8964,1032.0,31.68,21.84,41.76,2.84,78.11999999999998,27.06,23.46,80.99000000000002,60.48,14.76,19.74,8.97,64.97,78.57000000000002,21.840000000000003,43.24
2019-10-31,2019-10-31,0.8964,0.8981,0.8946,0.8965,1033.0,25.92,19.68,39.84,2.48,72.24,27.39,23.46,73.71000000000002,60.48,15.12,19.95,7.67,51.83,72.09,0.0,39.1
2019-11-01,2019-11-01,0.8965,0.8982,0.8947,0.8955,1034.0,26.28,19.2,44.16,2.44,69.72,28.38000000000001,30.26,72.8,54.81,19.08,16.38,9.49,51.83,69.66000000000001,28.000000000000004,38.18
2019-11-04,2019-11-04,0.8954,0.8989,0.8945,0.8989,1037.0,35.6,24.0,46.41,3.8,72.09,26.68,28.05,88.36,63.7,47.0,18.04,9.24,75.2,80.64,18.86,47.04
2019-11-05,2019-11-05,0.8989,0.9036,0.8975,0.9027,1038.0,37.2,24.0,48.45,2.96,76.14,25.23,33.0,84.6,64.35000000000001,35.25,18.04,8.04,80.0,82.32,0.0,48.0
2019-11-06,2019-11-06,0.9028,0.9035,0.9009999999999999,0.9031,1039.0,36.4,25.0,45.9,2.64,76.14,24.36,32.67,86.47999999999998,64.35000000000001,0.0,18.7,9.12,77.60000000000002,82.32,18.86,46.08
2019-11-07,2019-11-07,0.9032,0.9058,0.9013,0.9048,1040.0,38.8,24.5,44.37,2.48,76.14,29.0,30.69,86.47999999999998,65.0,0.0,19.14,7.56,68.0,80.64,37.72,46.08
2019-11-08,2019-11-08,0.9048,0.9074,0.9042,0.907,1041.0,30.0,22.0,49.47,2.28,68.04,24.94,31.020000000000003,78.96,60.45,0.0,18.26,11.28,62.40000000000001,74.75999999999998,0.0,41.76
2019-11-11,2019-11-11,0.9071,0.9074,0.9052,0.9062,1044.0,31.59,20.16,38.5,3.28,70.55,22.95000000000001,25.52,79.67999999999998,54.81,13.0,23.0,9.15,63.84,78.02,28.67,38.72
2019-11-12,2019-11-12,0.9062,0.9085,0.9056,0.9079,1045.0,35.1,22.8,43.0,3.2,79.67999999999998,22.95000000000001,22.62,82.56,57.96,12.48,20.47,11.85,69.92,83.0,27.45,43.12
2019-11-13,2019-11-13,0.9079,0.9092,0.9071,0.9082,1046.0,34.71,22.8,44.0,2.92,78.02,20.520000000000003,23.49,91.2,61.11,12.74,20.24,10.8,66.88,82.17,41.48,41.8
2019-11-14,2019-11-14,0.9081,0.9097,0.9065,0.907,1047.0,32.76,22.32,44.5,2.56,78.85,21.33,23.2,91.2,61.11,12.74,20.47,12.6,69.16,80.50999999999998,27.45,40.92
2019-11-15,2019-11-15,0.907,0.9076,0.9041,0.9043,1048.0,28.08,20.64,50.0,2.24,71.38,21.33,24.94,82.56,58.59,0.0,18.4,14.85,57.0,73.86999999999998,56.12,39.6
