,date,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply
0,2017-01-01,11.48,12.420000000000002,23.5,3.66,35.7,42.12000000000001,36.75,43.07,28.86,31.200000000000006,17.71,6.0,13.2,54.510000000000005,0.0,21.419999999999998
1,2017-01-02,14.840000000000002,18.9,34.309999999999995,4.74,46.75,40.04,38.22,47.45,31.98,27.56,18.86,6.6000000000000005,23.4,65.57000000000001,9.620000000000001,29.82
2,2017-01-03,16.240000000000002,23.49,43.24,6.0,71.39999999999998,34.32,39.69,53.29,31.98,26.0,19.09,7.5,27.0,71.89,8.84,36.96
3,2017-01-04,19.32,25.380000000000006,46.06,5.1,79.89999999999998,34.32,46.06,58.4,34.32,25.48,19.55,8.3,28.799999999999997,76.63000000000001,0.0,39.9
4,2017-01-05,19.32,24.3,42.3,4.44,79.89999999999998,34.84,49.0,59.86,59.28,25.48,20.47,7.0,27.0,73.47,9.1,36.54
5,2017-01-06,18.76,22.41,39.95,4.02,69.7,36.92,44.59,53.29,78.0,26.0,20.93,6.1000000000000005,22.2,70.31,9.1,34.44
6,2017-01-07,14.000000000000002,17.55,34.309999999999995,2.1,46.75,40.04,43.61,51.83,47.58,0.0,18.630000000000006,6.2,19.8,64.78,10.4,28.14
7,2017-01-08,17.28,18.85,29.4,3.96,45.57,39.75,42.77,50.92,37.52,0.0,22.5,7.15,20.46,65.6,63.2,29.92
8,2017-01-09,20.48,26.68,41.16,5.8199999999999985,77.19,31.270000000000003,34.78,56.24,34.17,16.45,22.5,6.93,27.9,74.61999999999999,40.0,36.52
9,2017-01-10,25.92,26.97,44.1,4.68,87.42,27.56,36.19,60.04,32.160000000000004,0.0,22.25,8.03,27.9,77.08,40.0,40.48
10,2017-01-11,25.28,27.55,44.59,4.2,84.63000000000002,29.15,38.07,63.08,30.82,16.799999999999994,23.75,9.68,28.52,77.89999999999999,40.0,38.72
11,2017-01-12,26.24,27.55,44.1,3.9,85.56,39.22,39.95,66.12,31.49,0.0,24.0,7.7,26.66,77.08,68.0,38.28
12,2017-01-13,21.44,24.94,44.1,3.48,81.84,53.0,42.77,60.8,29.48,17.15,22.5,6.2700000000000005,24.8,73.8,0.0,36.96
13,2017-01-14,15.04,18.56,37.73,2.16,48.36,45.05,38.54,54.72,28.81,19.6,19.25,8.25,19.84,63.959999999999994,0.0,29.92
14,2017-01-15,15.19,17.92,33.15,3.84,45.39,28.8,34.86,48.51,30.24,19.6,18.96,9.0,18.91,62.31999999999999,29.25,27.95
15,2017-01-16,18.29,22.12,43.35,4.56,63.19,24.4,31.08,60.83,30.24,35.0,19.2,9.48,26.84,71.33999999999999,0.0,33.11
16,2017-01-17,22.63,26.6,48.45,5.16,86.33,21.6,28.56,66.99,30.24,16.45,21.36,11.28,28.06,77.89999999999999,24.75,38.269999999999996
17,2017-01-18,26.35,27.160000000000004,48.96,4.74,78.32000000000002,20.4,31.5,63.91,28.98,0.0,23.04,11.16,27.45,78.72,50.25,40.85
18,2017-01-19,27.28,27.72,49.98,4.14,88.11,20.4,31.5,74.69,28.98,0.0,23.28,9.48,26.84,80.36,75.0,38.7
19,2017-01-20,22.32,23.520000000000003,46.41,3.54,72.98,18.8,30.24,63.14,27.09,24.85,21.6,9.72,23.79,72.16,0.0,34.4
20,2017-01-21,15.19,18.48,43.86,3.6,53.4,20.4,31.92,58.52,23.94,0.0,18.24,8.28,20.74,64.78,29.25,29.669999999999998
21,2017-01-22,18.360000000000007,20.1,37.23,4.74,49.82,24.36,29.200000000000006,67.94,27.72,0.0,22.36,8.58,34.0,68.0,20.520000000000003,29.7
22,2017-01-23,26.860000000000007,27.6,48.45,5.76,83.66,21.42,27.6,73.1,29.040000000000006,0.0,24.18,12.22,100.0,79.05,39.96,39.15
23,2017-01-24,27.880000000000006,30.0,50.49,4.74,94.0,25.2,27.200000000000006,85.14,31.020000000000003,23.8,24.7,9.1,98.0,80.75,0.0,42.75
24,2017-01-25,24.48,28.8,46.92,4.2,93.06,23.94,24.8,79.98,33.660000000000004,15.98,24.96,10.66,69.0,82.45,27.0,39.6
25,2017-01-26,28.56,27.9,43.86,3.9,90.24,25.62,26.8,86.0,36.3,15.98,25.74,12.22,57.0,84.14999999999999,23.76,37.800000000000004
26,2017-01-27,27.880000000000006,25.5,46.92,3.48,84.6,22.26,26.0,74.82,35.64,0.0,25.48,10.53,45.0,77.35,18.36,37.800000000000004
27,2017-01-28,21.76,19.2,38.25,2.1,56.4,24.36,28.8,68.8,31.68,0.0,21.32,10.01,39.0,68.0,0.0,33.300000000000004
28,2017-01-29,32.76,19.5,36.92,3.9,47.5,25.08,30.8,77.44,36.04,0.0,25.92,12.87,24.14,68.03999999999999,0.0,34.78
29,2017-01-30,39.0,26.7,47.84,5.22,79.8,19.38,27.200000000000006,82.72,36.04,16.32,27.0,10.79,35.5,78.11999999999999,26.65,44.18
30,2017-01-31,39.0,29.4,52.0,4.44,85.5,18.62,27.6,81.84,32.64,11.04,27.0,13.0,40.47,84.0,19.68,47.0
31,2017-02-01,35.49,30.0,52.0,4.92,95.0,26.98,35.2,80.08,54.40000000000001,0.0,25.65,8.71,71.0,84.0,19.68,47.0
32,2017-02-02,33.15,28.5,50.96,4.5,91.2,24.7,35.6,79.2,53.72000000000001,7.68,27.0,13.0,58.93,83.16,20.09,42.3
33,2017-02-03,34.71,27.6,49.92,4.56,87.39999999999998,23.18,33.2,73.92,52.36000000000001,0.0,25.380000000000006,10.14,53.25,78.96,20.91,39.01
34,2017-02-04,31.200000000000006,20.4,43.68,2.64,57.0,26.98,36.4,64.24,53.72000000000001,0.0,20.790000000000006,8.84,44.019999999999996,68.88,0.0,34.309999999999995
35,2017-02-05,23.1,17.64,33.6,3.75,52.08000000000001,24.82,39.0,60.48,53.13,0.0,22.62,8.84,31.319999999999997,63.18000000000001,0.0,29.24
36,2017-02-06,28.35,24.360000000000007,42.72,5.0,80.91000000000003,20.4,30.03,69.72,51.74999999999999,0.0,22.36,7.800000000000002,42.919999999999995,76.14,24.91,36.12
37,2017-02-07,31.15,26.040000000000006,45.6,4.4,85.56,21.76,30.81,75.6,55.2,15.36,24.7,13.0,46.98,78.57000000000001,37.63,37.839999999999996
38,2017-02-08,31.85,27.160000000000004,43.68,3.65,93.0,20.74,35.49,72.24,58.65,7.92,24.7,12.22,48.72,78.57000000000001,25.970000000000002,38.269999999999996
39,2017-02-09,26.25,25.480000000000004,43.68,3.1,83.7,21.76,35.1,73.92,58.65,7.68,23.14,10.79,43.5,77.76,53.0,37.41
40,2017-02-10,29.4,24.08,42.24,3.2,79.98,20.4,32.370000000000005,71.39999999999998,55.88999999999999,8.16,23.14,12.22,38.279999999999994,73.71000000000001,26.5,37.839999999999996
41,2017-02-11,20.65,18.48,37.44,1.8,55.8,24.14,33.54,61.32,55.88999999999999,0.0,19.76,12.22,32.48,63.99,0.0,28.81
42,2017-02-12,25.53,18.48,32.64,3.95,52.44000000000001,27.0,35.28,69.6,54.94000000000001,0.0,21.75,11.83,31.32,65.60000000000001,0.0,29.4
43,2017-02-13,30.34,24.360000000000007,43.2,5.0,83.72,24.48,27.36,73.08,54.27,11.52,22.5,8.97,38.88,71.2,0.0,34.86
44,2017-02-14,31.45,24.360000000000007,41.28,3.9,82.8,22.68,26.28,72.21,53.6,7.68,22.0,8.19,34.02,72.0,31.36,33.18
45,2017-02-15,37.0,25.480000000000004,44.64,3.75,86.48,23.4,28.8,82.65,56.28,8.16,24.0,9.75,41.040000000000006,76.80000000000001,0.0,36.96
46,2017-02-16,29.97,26.6,46.08,3.4000000000000004,91.08,23.76,30.24,81.78,58.290000000000006,0.0,23.75,10.14,37.800000000000004,78.4,15.36,36.12
47,2017-02-17,29.6,24.360000000000007,43.2,3.0500000000000003,83.72,22.68,30.6,73.95,52.26000000000001,0.0,21.25,10.14,36.18,72.0,15.68,34.019999999999996
48,2017-02-18,18.87,17.92,36.48,1.7000000000000002,50.6,24.48,32.04,61.77,50.25,0.0,17.5,11.7,28.080000000000002,62.400000000000006,0.0,28.14
49,2017-02-19,25.92,17.01,33.6,3.85,47.7,25.92,38.61,64.08,59.94,0.0,18.96,8.76,30.240000000000002,64.0,27.45,30.099999999999998
50,2017-02-20,28.8,22.68,41.76,4.25,72.9,24.12,35.49,74.76,73.26,0.0,19.44,8.52,39.760000000000005,73.60000000000001,22.95,34.4
51,2017-02-21,35.28,26.19,45.12,4.45,82.8,21.96,33.54,89.0,74.0,60.8,22.08,10.8,43.68000000000001,77.60000000000001,32.4,38.7
52,2017-02-22,30.6,25.380000000000006,45.6,3.85,88.2,23.04,35.49,84.55,65.12,30.4,21.84,8.16,43.68000000000001,77.60000000000001,44.1,41.28
53,2017-02-23,29.88,24.840000000000003,43.68,3.1,81.9,23.04,32.76,83.66,59.94,31.35,21.36,9.36,38.64,75.2,22.05,32.68
54,2017-02-24,24.48,22.14,42.72,2.6,75.60000000000002,23.04,33.15,77.43,57.72,95.0,20.64,8.76,32.480000000000004,71.2,0.0,32.68
55,2017-02-25,20.16,17.55,36.0,1.75,50.4,23.4,34.32,64.08,53.28,37.05,17.28,6.0,29.120000000000005,63.2,0.0,31.82
56,2017-02-26,22.2,17.55,33.32,2.84,56.05,28.86,34.2,68.4,55.3,0.0,21.33,7.92,28.05,67.23,0.0,28.81
57,2017-02-27,30.71,24.03,45.08,3.96,79.8,39.0,28.44,83.7,56.7,11.1,26.46,9.72,39.050000000000004,73.71000000000001,27.9,36.98
58,2017-02-28,31.82,25.110000000000007,47.04,3.0,88.35,28.08,30.24,85.5,60.2,11.47,26.46,9.24,39.6,78.57000000000001,58.28,38.7
59,2017-03-01,33.67,24.57,42.63,2.8000000000000003,94.05,33.15,23.76,86.4,70.0,0.0,25.92,7.92,52.800000000000004,76.95,24.18,39.99
60,2017-03-02,32.56,24.840000000000003,42.14,2.44,89.3,31.59,22.68,88.2,60.9,17.759999999999994,26.46,8.879999999999997,49.50000000000001,76.95,0.0,43.0
61,2017-03-03,28.49,23.49,41.65,2.28,82.64999999999998,31.98,21.6,72.0,58.1,18.87,25.110000000000007,9.72,41.800000000000004,71.28,26.04,38.269999999999996
62,2017-03-04,22.2,16.470000000000002,36.75,1.36,51.3,35.49,24.48,57.6,49.7,0.0,17.82,6.96,38.5,62.370000000000005,0.0,30.96
63,2017-03-05,21.24,17.92,33.12,2.8000000000000003,50.76,35.0,26.64,71.44,55.61000000000001,0.0,21.33,7.67,39.9,66.42,0.0,31.5
64,2017-03-06,33.12,26.320000000000004,44.64,4.0,80.83999999999997,29.75,21.96,89.3,59.63,16.919999999999998,25.65,13.0,56.99999999999999,77.89999999999999,19.89,39.059999999999995
65,2017-03-07,33.48,28.000000000000004,44.16,3.0,83.66,28.7,20.16,90.24,55.61000000000001,16.919999999999998,26.73,11.83,56.42999999999999,77.89999999999999,29.07,40.74
66,2017-03-08,31.32,26.880000000000006,41.76,2.64,90.24,29.4,22.32,92.12,54.27,17.64,26.73,10.27,54.15,82.0,20.91,38.64
67,2017-03-09,29.52,27.160000000000004,42.72,2.24,89.3,28.0,22.68,87.42,51.59,0.0,27.0,11.18,50.16,80.36,20.91,37.379999999999995
68,2017-03-10,27.0,24.64,39.84,2.32,78.96,28.0,20.16,78.96,54.94000000000001,0.0,24.57,10.01,43.31999999999999,72.97999999999999,0.0,32.339999999999996
69,2017-03-11,16.56,18.200000000000006,35.04,1.48,50.76,29.05,22.68,61.1,50.25,0.0,17.55,7.28,38.19,62.31999999999999,0.0,29.82
70,2017-03-12,19.380000000000006,16.38,31.02,2.96,49.84,30.94,21.42,57.12,54.12000000000001,0.0,18.0,6.12,34.45,62.400000000000006,0.0,27.200000000000003
71,2017-03-13,26.860000000000007,22.880000000000006,42.3,3.64,77.43,26.860000000000007,21.08,79.8,64.68,6.580000000000001,21.12,7.08,48.230000000000004,72.54,20.28,35.6
72,2017-03-14,26.520000000000003,24.18,43.24,2.68,83.66,28.56,19.72,69.72,54.12000000000001,14.000000000000002,20.64,10.56,47.7,70.98,21.84,35.6
73,2017-03-15,27.880000000000006,23.92,42.3,2.56,77.43,27.200000000000006,21.08,73.08,48.84,14.000000000000002,21.36,11.52,49.29,71.76,0.0,34.4
74,2017-03-16,31.96,22.880000000000006,40.89,2.32,76.54,25.840000000000003,19.72,70.56,52.8,7.1400000000000015,20.88,10.44,46.64,70.2,21.84,33.2
75,2017-03-17,26.180000000000003,21.32,39.01,2.24,75.65,27.880000000000006,19.72,64.67999999999999,49.5,0.0,19.92,8.879999999999997,38.690000000000005,64.74000000000001,0.0,30.8
76,2017-03-18,19.040000000000006,15.34,34.309999999999995,1.32,46.28,25.16,21.42,52.92,50.16,8.540000000000001,15.12,9.36,33.39,56.940000000000005,26.0,26.400000000000002
77,2017-03-19,21.45,18.200000000000006,31.2,2.92,48.76000000000001,29.37,26.6,63.9,55.44000000000001,0.0,19.24,8.879999999999997,36.96,63.99,31.85,30.53
78,2017-03-20,37.05,26.6,46.08,3.8,77.28,28.05,21.66,82.8,58.74,28.71,23.92,9.24,55.440000000000005,74.52000000000001,54.6,41.28
79,2017-03-21,37.05,26.880000000000006,47.52,2.76,84.64,27.39,22.04,84.60000000000002,58.74,14.499999999999998,26.0,9.48,52.080000000000005,77.76,54.6,40.85
80,2017-03-22,39.0,27.72,44.16,2.64,84.64,27.39,25.46,88.2,56.1,14.79,24.44,9.36,49.84,77.76,27.3,38.7
81,2017-03-23,37.44,26.040000000000006,41.76,2.32,91.08,26.73,26.6,86.4,58.74,14.79,25.22,11.04,52.080000000000005,76.95,27.3,37.839999999999996
82,2017-03-24,31.59,23.8,40.8,2.2,80.04,26.4,26.98,71.10000000000002,51.48,0.0,22.1,10.44,43.68000000000001,71.28,27.3,34.83
83,2017-03-25,18.72,17.080000000000002,34.56,1.28,50.6,26.07,30.02,61.2,47.52,0.0,16.900000000000002,6.12,34.720000000000006,62.370000000000005,65.0,31.39
84,2017-03-26,25.46,18.200000000000006,35.0,2.96,50.96,30.94,32.39,64.8,54.12000000000001,0.0,19.5,8.64,39.9,66.42,52.5,29.669999999999998
85,2017-03-27,33.44,26.6,50.0,3.6,79.17,29.58,27.06,84.60000000000002,59.40000000000001,0.0,23.0,11.88,55.28999999999999,76.14,28.7,39.56
86,2017-03-28,33.06,26.6,48.5,2.76,83.72,26.860000000000007,41.0,85.5,61.38,22.0,23.25,11.52,54.15,78.57000000000001,29.4,41.28
87,2017-03-29,35.72,27.160000000000004,45.0,2.36,85.54,27.880000000000006,29.93,87.3,54.12000000000001,22.44,23.75,10.8,52.44,77.76,44.8,40.85
88,2017-03-30,34.58,25.76,44.0,2.52,91.0,27.540000000000006,25.83,90.0,52.8,22.44,23.75,10.68,51.87,76.14,0.0,38.7
89,2017-03-31,32.3,23.24,45.5,2.08,78.26,26.860000000000007,25.83,70.2,52.8,0.0,22.75,8.52,42.74999999999999,71.28,60.199999999999996,36.12
90,2017-04-01,17.86,17.360000000000007,37.0,1.2,51.87000000000001,13.6,6.15,54.0,52.14,0.0,9.0,1.2,28.499999999999996,61.56,35.0,32.68
91,2017-04-02,22.8,17.55,34.5,2.84,47.17,16.56,5.92,66.60000000000001,52.92,21.83,12.8,2.73,32.489999999999995,60.830000000000005,15.25,30.96
92,2017-04-03,30.4,24.03,47.5,3.76,73.87,13.32,5.18,80.10000000000002,59.22,0.0,16.0,2.94,44.459999999999994,71.89,24.4,42.14
93,2017-04-04,33.6,25.110000000000007,49.0,2.92,85.44,14.04,5.18,81.9,56.7,35.52,16.32,3.15,44.459999999999994,74.26,12.2,42.57
94,2017-04-05,31.200000000000006,25.65,46.5,2.6,81.88,14.04,4.81,82.8,54.81,0.0,16.64,6.51,41.61,73.47,18.91,39.99
95,2017-04-06,33.2,25.92,45.0,2.48,79.21000000000002,14.76,4.81,81.9,56.7,18.13,18.24,5.88,43.31999999999999,75.05,0.0,39.13
96,2017-04-07,35.6,22.950000000000006,43.5,2.4,75.65,15.12,5.92,69.3,51.66,0.0,32.0,4.2,34.199999999999996,68.73,0.0,34.83
97,2017-04-08,20.4,18.09,37.5,1.28,45.39,16.2,5.55,54.9,49.14,22.2,18.24,4.2,31.919999999999998,58.46,15.86,31.82
98,2017-04-09,26.24,17.82,35.5,2.76,49.29,17.6,6.12,62.48,57.33,18.3,20.74,11.34,34.22,61.620000000000005,13.26,31.919999999999998
99,2017-04-10,34.85,24.840000000000003,48.5,4.0,83.7,20.8,5.04,74.8,59.22,15.0,21.42,14.04,46.61,74.10000000000001,10.71,39.059999999999995
100,2017-04-11,36.08,26.19,48.5,2.96,91.14,19.6,4.68,79.2,57.33,0.0,22.1,39.96,47.79,72.54,0.0,39.9
101,2017-04-12,35.26,25.65,48.0,2.6,93.0,18.0,4.68,77.44,54.81,15.0,21.08,54.0,59.0,72.54,14.280000000000001,39.48
102,2017-04-13,31.98,24.3,43.5,2.4,82.77000000000002,18.0,5.04,74.8,53.55,15.0,21.42,35.1,46.61,71.76,10.71,38.22
103,2017-04-14,23.78,19.98,42.5,2.0,80.91000000000003,16.8,5.76,65.12,47.25,16.5,19.72,31.32,37.169999999999995,63.18,11.73,36.54
104,2017-04-15,19.27,16.470000000000002,37.0,1.24,48.36,17.2,5.4,56.32,45.36,18.6,19.040000000000006,24.840000000000003,28.32,55.38,0.0,28.56
105,2017-04-16,23.22,16.240000000000002,32.64,2.72,48.6,68.0,30.0,60.97,56.28,0.0,16.74,16.2,27.259999999999998,56.09,9.62,28.98
106,2017-04-17,34.83,25.200000000000006,51.0,3.84,81.0,45.56,100.0,74.62,64.32000000000001,30.0,17.36,16.2,46.98,71.89,7.77,40.32
107,2017-04-18,39.99,27.160000000000004,50.49,3.12,89.10000000000002,40.8,67.0,83.72,64.99000000000001,14.7,18.6,11.16,48.13999999999999,74.26,15.17,41.16
108,2017-04-19,35.69,26.320000000000004,47.43,2.72,85.5,59.16,27.0,91.0,67.0,14.4,17.669999999999995,11.88,46.4,73.47,7.4,40.74
109,2017-04-20,38.7,25.76,47.43,2.44,86.4,47.6,19.0,88.27,64.32000000000001,14.7,18.29,10.08,45.239999999999995,74.26,7.77,36.54
110,2017-04-21,31.82,23.8,45.39,2.28,83.7,55.76000000000001,16.0,73.71000000000002,58.96,0.0,17.669999999999995,10.44,38.86,68.73,7.77,33.6
111,2017-04-22,24.08,18.200000000000006,37.23,1.32,54.0,55.08000000000001,16.0,66.43,54.27,17.7,14.26,12.24,33.059999999999995,61.620000000000005,0.0,31.5
112,2017-04-23,30.55,19.14,31.5,2.64,47.32,45.6,6.29,70.3,61.38,0.0,17.34,10.080000000000002,34.8,65.6,30.5,32.25
113,2017-04-24,47.0,29.0,49.5,3.88,88.27,41.61,5.92,94.05,66.0,9.12,21.76,9.24,47.4,77.08,0.0,39.56
114,2017-04-25,45.59,29.0,48.5,2.96,85.54,35.91,5.55,92.15,64.68,0.0,22.44,8.96,48.6,77.08,12.2,43.0
115,2017-04-26,45.59,27.55,48.0,2.64,89.18,34.2,5.92,90.25,64.02,9.12,23.46,7.280000000000001,46.8,79.53999999999999,12.2,41.71
116,2017-04-27,46.06,28.13,44.5,2.44,86.45,37.05,5.92,89.3,62.7,9.31,23.8,8.120000000000001,47.4,82.0,25.009999999999998,39.13
117,2017-04-28,38.07,24.65,43.5,2.16,74.62,30.21,5.18,75.05,54.12000000000001,0.0,21.08,7.280000000000001,39.0,72.16,18.91,34.83
118,2017-04-29,25.38,18.56,34.5,1.2,47.32,33.059999999999995,5.55,61.75,53.46,0.0,14.62,9.8,33.6,61.49999999999999,61.0,29.669999999999998
119,2017-04-30,32.64,18.85,34.5,2.52,49.14,27.9,5.76,72.38,59.40000000000001,0.0,17.849999999999994,13.64,33.6,64.0,24.42,31.82
120,2017-05-01,45.12,27.84,49.0,4.0,87.36,28.8,26.64,87.42,66.0,11.47,35.0,31.0,48.0,78.4,18.48,42.14
121,2017-05-02,44.64,28.42,47.0,3.08,90.09,27.9,25.92,94.0,62.7,11.47,35.0,21.08,49.199999999999996,80.0,18.48,39.56
122,2017-05-03,43.68,28.42,47.0,2.8000000000000003,88.27,27.9,26.64,87.42,59.40000000000001,11.47,32.2,9.92,49.199999999999996,79.2,19.14,43.0
123,2017-05-04,48.0,27.55,44.0,2.64,87.36,27.0,28.08,90.24,60.72000000000001,11.47,31.85,8.37,49.199999999999996,79.2,56.1,38.7
124,2017-05-05,36.96,24.65,42.5,2.56,78.26,27.9,28.08,76.14,52.8,0.0,31.5,8.37,42.0,72.8,48.84,35.69
125,2017-05-06,24.48,19.43,35.5,1.48,52.78,29.25,30.24,62.98,51.48,0.0,23.1,5.27,34.8,64.0,23.1,32.25
126,2017-05-07,23.22,19.040000000000006,32.5,2.88,46.64,28.81,29.75,58.96,54.18,0.0,18.9,4.32,36.58,63.910000000000004,22.05,28.98
127,2017-05-08,34.83,27.72,50.0,3.92,80.96,27.09,26.6,80.96,59.22,0.0,25.2,4.0,54.56,74.69,18.27,40.32
128,2017-05-09,36.55,27.72,46.5,3.24,85.36,24.51,25.9,75.68,56.7,7.13,25.5,3.2,52.08,76.23,27.09,40.32
129,2017-05-10,36.55,27.160000000000004,45.5,2.84,88.0,24.08,24.15,74.8,54.18,7.36,24.6,4.16,49.6,76.23,18.27,37.8
130,2017-05-11,33.54,26.880000000000006,44.5,2.52,78.32000000000002,24.94,26.95,74.8,56.07,0.0,24.9,4.32,47.12,76.23,18.27,36.12
131,2017-05-12,30.1,23.8,44.0,2.2,79.2,26.66,24.85,66.0,53.55,7.590000000000002,23.1,3.84,42.78,69.3,18.9,33.18
132,2017-05-13,18.92,17.92,36.0,1.2,52.8,27.95,28.35,49.28,47.25,0.0,16.5,3.52,35.339999999999996,59.29,22.68,29.4
133,2017-05-14,15.96,17.080000000000002,30.6,2.64,43.0,29.89,26.28,43.68,49.2,8.4,16.240000000000002,2.47,32.86,57.75,13.32,27.06
134,2017-05-15,28.12,27.160000000000004,48.96,3.8,73.96,29.4,25.92,60.84,52.2,0.0,21.840000000000003,2.47,53.32,74.69,11.16,37.309999999999995
135,2017-05-16,29.26,28.000000000000004,48.45,2.96,79.12,24.99,27.36,59.28,50.4,7.14,21.840000000000003,2.73,54.56,77.0,10.799999999999999,38.54
136,2017-05-17,27.74,27.72,47.43,2.6,78.26,26.46,24.12,56.94000000000001,50.4,7.14,21.840000000000003,2.47,50.839999999999996,73.92,11.16,38.54
137,2017-05-18,26.6,25.76,45.39,2.32,78.26,49.0,26.64,60.06,49.2,21.0,20.72,2.6,50.839999999999996,71.61,0.0,35.26
138,2017-05-19,24.7,24.92,45.9,2.2,67.08,42.63,26.64,55.38,47.4,0.0,19.6,2.6,45.88,68.53,11.52,32.8
139,2017-05-20,13.68,19.040000000000006,37.74,1.2,43.86,28.91,27.36,40.56,45.6,0.0,14.28,1.82,37.2,57.75,26.64,28.29
140,2017-05-21,17.39,18.09,34.68,2.68,40.8,31.68,34.2,43.07,48.36,0.0,15.93,2.04,37.8,59.28,22.04,30.34
141,2017-05-22,26.64,25.65,49.98,3.72,73.1,26.84,29.26,50.37,53.32,8.91,20.25,2.64,56.07,69.16,23.779999999999998,35.669999999999995
142,2017-05-23,26.27,25.65,49.98,3.04,76.5,33.44,28.88,51.1,52.08,8.64,18.9,2.52,57.33,71.44,23.2,39.36
143,2017-05-24,27.01,26.19,50.49,2.68,77.35,26.4,28.88,52.56,55.8,18.36,18.630000000000006,3.0,51.660000000000004,70.68,17.98,35.26
144,2017-05-25,25.16,24.3,44.88,2.52,77.35,25.08,28.88,51.83,53.32,9.18,18.09,2.52,51.660000000000004,70.68,17.98,37.309999999999995
145,2017-05-26,21.09,21.87,43.86,2.16,70.55,23.32,28.5,46.72,48.98,0.0,17.55,2.16,44.1,66.12,57.99999999999999,32.39
146,2017-05-27,16.65,16.740000000000002,35.19,1.28,42.5,26.84,33.44,38.69,48.36,0.0,16.470000000000002,1.44,35.910000000000004,59.28,0.0,28.29
147,2017-05-28,14.57,16.740000000000002,29.89,2.72,35.55000000000001,21.45,40.0,36.18,46.61,0.0,18.72,2.16,35.2,57.0,0.0,24.8
148,2017-05-29,15.81,17.82,35.77,2.24,43.45,24.18,40.0,40.87000000000001,47.79,21.6,21.84,2.4,38.4,60.04,21.24,28.0
149,2017-05-30,21.7,25.380000000000006,48.02,3.84,68.73,21.45,32.0,44.22000000000001,50.74,0.0,19.5,2.88,64.0,72.2,35.989999999999995,38.400000000000006
150,2017-05-31,17.36,26.19,49.0,3.16,76.63000000000002,19.5,34.0,46.90000000000001,49.56,0.0,16.38,1.92,60.160000000000004,70.68,0.0,38.400000000000006
151,2017-06-01,27.9,24.3,45.08,2.56,70.31,29.64,28.8,64.32000000000001,53.1,17.82,20.8,11.16,56.96,72.96000000000001,40.12,35.6
152,2017-06-02,29.45,23.22,43.12,2.32,70.31,28.47,27.6,58.290000000000006,49.56,0.0,18.98,9.12,51.2,69.16,37.169999999999995,32.4
153,2017-06-03,18.6,18.36,37.24,1.24,41.08,27.3,31.200000000000006,49.58000000000001,51.92,21.06,17.68,8.76,41.6,62.32,43.66,26.8
154,2017-06-04,22.08,18.200000000000006,33.15,2.68,40.42,28.12,36.96,56.16,55.28999999999999,0.0,18.4,7.92,43.52,63.08,0.0,28.98
155,2017-06-05,27.84,26.040000000000006,47.43,3.68,76.53999999999998,26.64,30.36,67.67999999999999,50.16,15.12,19.55,11.0,62.56,72.2,28.4,36.96
156,2017-06-06,32.0,28.000000000000004,49.98,2.92,79.12,24.79,35.2,72.0,51.87,15.12,23.0,10.23,66.64,72.96000000000001,41.89,38.64
157,2017-06-07,29.76,26.880000000000006,46.92,2.6,80.84,29.23,34.76,72.0,56.42999999999999,0.0,18.630000000000006,10.78,64.60000000000001,75.24,56.8,42.0
158,2017-06-08,28.16,25.200000000000006,44.37,2.32,79.98,25.9,37.84,67.67999999999999,51.3,15.36,16.79,8.69,61.88,70.68,28.4,36.96
159,2017-06-09,25.6,22.96,45.39,2.28,77.4,26.64,44.0,59.04,50.73,0.0,16.330000000000002,9.02,53.720000000000006,69.92,29.82,33.18
160,2017-06-10,22.4,17.360000000000007,35.19,1.24,43.86,29.97,36.96,56.16,45.6,0.0,16.330000000000002,8.58,40.120000000000005,59.28,34.79,29.82
161,2017-06-11,21.08,17.55,33.28,2.92,41.28,31.92,39.13,50.37,56.12,0.0,15.2,8.91,44.89,63.910000000000004,31.0,27.88
162,2017-06-12,25.73,24.03,50.96,3.8,71.38,25.84,34.4,62.1,57.95,24.32,14.6,9.79,64.32000000000001,74.69,62.0,37.309999999999995
163,2017-06-13,24.49,24.57,48.36,3.0,78.26,29.26,33.97,62.1,53.07,23.56,14.0,9.68,62.980000000000004,73.92,24.8,36.489999999999995
164,2017-06-14,29.76,24.3,48.88,2.64,83.42,26.22,34.4,65.55,57.95,23.94,13.2,9.9,64.32000000000001,74.69,24.8,38.949999999999996
165,2017-06-15,28.52,23.76,48.88,2.36,85.14,24.7,36.12,63.48,57.95,25.46,12.6,8.47,60.300000000000004,73.15,26.04,39.36
166,2017-06-16,24.8,21.87,47.84,2.28,71.38,36.1,32.68,63.48,51.85,38.0,12.2,10.23,52.93,69.3,26.04,33.62
167,2017-06-17,20.46,16.740000000000002,34.84,1.24,39.56,35.34,37.41,53.81999999999999,56.12,29.26,12.6,7.7,40.870000000000005,62.370000000000005,0.0,27.47
168,2017-06-18,17.82,17.080000000000002,31.200000000000006,2.56,42.14,27.3,36.96,53.13,57.96,0.0,14.06,9.7,41.3,61.6,25.48,25.619999999999997
169,2017-06-19,19.17,26.040000000000006,50.44000000000001,3.72,78.26,23.8,34.44,61.41,59.22,0.0,12.35,6.7,68.6,75.46000000000001,34.84,36.96
